"partie","player","stratCulture","stratParcelle","stratOrdreIrrig","stratSeau.x","stratSeau.y","stratSeau"
689,"pluie","0-26",NA,NA,NA,NA,NA
690,"pluie","0-26",NA,NA,NA,NA,NA
691,"pluie","0-26",NA,NA,NA,NA,NA
692,"pluie","0-26",NA,NA,NA,NA,NA
693,"pluie","0-26",NA,NA,NA,NA,NA
694,"pluie","0-26",NA,NA,NA,NA,NA
695,"pluie","0-26",NA,NA,NA,NA,NA
696,"pluie","0-26",NA,NA,NA,NA,NA
697,"pluie","0-26",NA,NA,NA,NA,NA
698,"pluie","0-26",NA,NA,NA,NA,NA
699,"pluie","0-26",NA,NA,NA,NA,NA
700,"pluie","0-26",NA,NA,NA,NA,NA
701,"pluie","0-26",NA,NA,NA,NA,NA
702,"pluie","0-26",NA,NA,NA,NA,NA
703,"pluie","0-26",NA,NA,NA,NA,NA
704,"pluie","0-26",NA,NA,NA,NA,NA
705,"pluie","0-26",NA,NA,NA,NA,NA
706,"pluie","0-26",NA,NA,NA,NA,NA
707,"pluie","0-26",NA,NA,NA,NA,NA
708,"pluie","0-26",NA,NA,NA,NA,NA
709,"pluie","0-26",NA,NA,NA,NA,NA
710,"pluie","0-26",NA,NA,NA,NA,NA
711,"pluie","0-26",NA,NA,NA,NA,NA
712,"pluie","0-26",NA,NA,NA,NA,NA
713,"pluie","0-26",NA,NA,NA,NA,NA
714,"pluie","0-26",NA,NA,NA,NA,NA
715,"pluie","0-26",NA,NA,NA,NA,NA
716,"pluie","0-26",NA,NA,NA,NA,NA
717,"pluie","0-26",NA,NA,NA,NA,NA
718,"pluie","0-26",NA,NA,NA,NA,NA
719,"pluie","0-26",NA,NA,NA,NA,NA
720,"pluie","0-26",NA,NA,NA,NA,NA
721,"pluie","0-26",NA,NA,NA,NA,NA
722,"pluie","0-26",NA,NA,NA,NA,NA
723,"pluie","0-26",NA,NA,NA,NA,NA
724,"pluie","0-26",NA,NA,NA,NA,NA
725,"pluie","0-26",NA,NA,NA,NA,NA
726,"pluie","0-26",NA,NA,NA,NA,NA
727,"pluie","0-26",NA,NA,NA,NA,NA
728,"pluie","0-26",NA,NA,NA,NA,NA
729,"pluie","0-26",NA,NA,NA,NA,NA
730,"pluie","0-26",NA,NA,NA,NA,NA
731,"pluie","0-26",NA,NA,NA,NA,NA
732,"pluie","0-26",NA,NA,NA,NA,NA
733,"pluie","0-26",NA,NA,NA,NA,NA
734,"pluie","0-26",NA,NA,NA,NA,NA
735,"pluie","0-26",NA,NA,NA,NA,NA
736,"pluie","0-26",NA,NA,NA,NA,NA
737,"pluie","0-26",NA,NA,NA,NA,NA
738,"pluie","0-26",NA,NA,NA,NA,NA
739,"pluie","0-26",NA,NA,NA,NA,NA
740,"pluie","0-26",NA,NA,NA,NA,NA
741,"pluie","0-26",NA,NA,NA,NA,NA
742,"pluie","0-26",NA,NA,NA,NA,NA
743,"pluie","0-26",NA,NA,NA,NA,NA
744,"pluie","0-26",NA,NA,NA,NA,NA
745,"pluie","0-26",NA,NA,NA,NA,NA
746,"pluie","0-26",NA,NA,NA,NA,NA
747,"pluie","0-26",NA,NA,NA,NA,NA
748,"pluie","0-26",NA,NA,NA,NA,NA
749,"pluie","0-26",NA,NA,NA,NA,NA
750,"pluie","0-26",NA,NA,NA,NA,NA
751,"pluie","0-26",NA,NA,NA,NA,NA
752,"pluie","0-26",NA,NA,NA,NA,NA
753,"pluie","0-26",NA,NA,NA,NA,NA
754,"pluie","0-26",NA,NA,NA,NA,NA
755,"pluie","0-26",NA,NA,NA,NA,NA
756,"pluie","0-26",NA,NA,NA,NA,NA
757,"pluie","0-26",NA,NA,NA,NA,NA
758,"pluie","0-26",NA,NA,NA,NA,NA
759,"pluie","0-26",NA,NA,NA,NA,NA
760,"pluie","0-26",NA,NA,NA,NA,NA
761,"pluie","0-26",NA,NA,NA,NA,NA
762,"pluie","0-26",NA,NA,NA,NA,NA
763,"pluie","0-26",NA,NA,NA,NA,NA
764,"pluie","0-26",NA,NA,NA,NA,NA
765,"pluie","0-26",NA,NA,NA,NA,NA
766,"pluie","0-26",NA,NA,NA,NA,NA
767,"pluie","0-26",NA,NA,NA,NA,NA
768,"pluie","0-26",NA,NA,NA,NA,NA
769,"pluie","0-26",NA,NA,NA,NA,NA
770,"pluie","0-26",NA,NA,NA,NA,NA
771,"pluie","0-26",NA,NA,NA,NA,NA
772,"pluie","0-26",NA,NA,NA,NA,NA
773,"pluie","0-26",NA,NA,NA,NA,NA
774,"pluie","0-26",NA,NA,NA,NA,NA
775,"pluie","0-26",NA,NA,NA,NA,NA
776,"pluie","0-26",NA,NA,NA,NA,NA
777,"pluie","0-26",NA,NA,NA,NA,NA
778,"pluie","0-26",NA,NA,NA,NA,NA
779,"pluie","0-26",NA,NA,NA,NA,NA
780,"pluie","0-26",NA,NA,NA,NA,NA
781,"pluie","0-26",NA,NA,NA,NA,NA
782,"pluie","0-26",NA,NA,NA,NA,NA
783,"pluie","0-26",NA,NA,NA,NA,NA
784,"pluie","0-26",NA,NA,NA,NA,NA
785,"pluie","0-26",NA,NA,NA,NA,NA
786,"pluie","0-26",NA,NA,NA,NA,NA
787,"pluie","0-26",NA,NA,NA,NA,NA
788,"pluie","0-26",NA,NA,NA,NA,NA
789,"pluie","0-26",NA,NA,NA,NA,NA
790,"pluie","0-26",NA,NA,NA,NA,NA
791,"pluie","0-26",NA,NA,NA,NA,NA
792,"pluie","0-26",NA,NA,NA,NA,NA
793,"pluie","0-26",NA,NA,NA,NA,NA
794,"pluie","0-26",NA,NA,NA,NA,NA
795,"pluie","0-26",NA,NA,NA,NA,NA
796,"pluie","0-26",NA,NA,NA,NA,NA
797,"pluie","0-26",NA,NA,NA,NA,NA
798,"pluie","0-26",NA,NA,NA,NA,NA
799,"pluie","0-26",NA,NA,NA,NA,NA
800,"pluie","0-26",NA,NA,NA,NA,NA
801,"pluie","0-26",NA,NA,NA,NA,NA
802,"pluie","0-26",NA,NA,NA,NA,NA
803,"pluie","0-26",NA,NA,NA,NA,NA
804,"pluie","0-26",NA,NA,NA,NA,NA
805,"pluie","0-26",NA,NA,NA,NA,NA
806,"pluie","0-26",NA,NA,NA,NA,NA
807,"pluie","0-26",NA,NA,NA,NA,NA
808,"pluie","0-26",NA,NA,NA,NA,NA
809,"pluie","0-26",NA,NA,NA,NA,NA
810,"pluie","0-26",NA,NA,NA,NA,NA
811,"pluie","0-26",NA,NA,NA,NA,NA
812,"pluie","0-26",NA,NA,NA,NA,NA
813,"pluie","0-26",NA,NA,NA,NA,NA
814,"pluie","0-26",NA,NA,NA,NA,NA
815,"pluie","0-26",NA,NA,NA,NA,NA
816,"pluie","0-26",NA,NA,NA,NA,NA
817,"pluie","0-26",NA,NA,NA,NA,NA
818,"pluie","0-26",NA,NA,NA,NA,NA
819,"pluie","0-26",NA,NA,NA,NA,NA
820,"pluie","0-26",NA,NA,NA,NA,NA
821,"pluie","0-26",NA,NA,NA,NA,NA
822,"pluie","0-26",NA,NA,NA,NA,NA
823,"pluie","0-26",NA,NA,NA,NA,NA
824,"pluie","0-26",NA,NA,NA,NA,NA
825,"pluie","0-26",NA,NA,NA,NA,NA
826,"pluie","0-26",NA,NA,NA,NA,NA
827,"pluie","0-26",NA,NA,NA,NA,NA
828,"pluie","0-26",NA,NA,NA,NA,NA
829,"pluie","0-26",NA,NA,NA,NA,NA
830,"pluie","0-26",NA,NA,NA,NA,NA
831,"pluie","0-26",NA,NA,NA,NA,NA
832,"pluie","0-26",NA,NA,NA,NA,NA
833,"pluie","0-26",NA,NA,NA,NA,NA
834,"pluie","0-26",NA,NA,NA,NA,NA
835,"pluie","0-26",NA,NA,NA,NA,NA
836,"pluie","0-26",NA,NA,NA,NA,NA
837,"pluie","0-26",NA,NA,NA,NA,NA
838,"pluie","0-26",NA,NA,NA,NA,NA
839,"pluie","0-26",NA,NA,NA,NA,NA
840,"pluie","0-26",NA,NA,NA,NA,NA
841,"pluie","0-26",NA,NA,NA,NA,NA
842,"pluie","0-26",NA,NA,NA,NA,NA
843,"pluie","0-26",NA,NA,NA,NA,NA
844,"pluie","0-26",NA,NA,NA,NA,NA
845,"pluie","0-26",NA,NA,NA,NA,NA
846,"pluie","0-26",NA,NA,NA,NA,NA
847,"pluie","0-26",NA,NA,NA,NA,NA
848,"pluie","0-26",NA,NA,NA,NA,NA
849,"pluie","0-26",NA,NA,NA,NA,NA
850,"pluie","0-26",NA,NA,NA,NA,NA
851,"pluie","0-26",NA,NA,NA,NA,NA
852,"pluie","0-26",NA,NA,NA,NA,NA
853,"pluie","0-26",NA,NA,NA,NA,NA
854,"pluie","0-26",NA,NA,NA,NA,NA
855,"pluie","0-26",NA,NA,NA,NA,NA
856,"pluie","0-26",NA,NA,NA,NA,NA
857,"pluie","0-26",NA,NA,NA,NA,NA
858,"pluie","0-26",NA,NA,NA,NA,NA
859,"pluie","0-26",NA,NA,NA,NA,NA
860,"pluie","0-26",NA,NA,NA,NA,NA
861,"pluie","0-26",NA,NA,NA,NA,NA
862,"pluie","0-26",NA,NA,NA,NA,NA
863,"pluie","0-26",NA,NA,NA,NA,NA
864,"pluie","0-26",NA,NA,NA,NA,NA
865,"pluie","0-26",NA,NA,NA,NA,NA
866,"pluie","0-26",NA,NA,NA,NA,NA
867,"pluie","0-26",NA,NA,NA,NA,NA
868,"pluie","0-26",NA,NA,NA,NA,NA
869,"pluie","0-26",NA,NA,NA,NA,NA
870,"pluie","0-26",NA,NA,NA,NA,NA
871,"pluie","0-26",NA,NA,NA,NA,NA
872,"pluie","0-26",NA,NA,NA,NA,NA
873,"pluie","0-26",NA,NA,NA,NA,NA
874,"pluie","0-26",NA,NA,NA,NA,NA
875,"pluie","0-26",NA,NA,NA,NA,NA
876,"pluie","0-26",NA,NA,NA,NA,NA
877,"pluie","0-26",NA,NA,NA,NA,NA
878,"pluie","0-26",NA,NA,NA,NA,NA
879,"pluie","0-26",NA,NA,NA,NA,NA
880,"pluie","0-26",NA,NA,NA,NA,NA
881,"pluie","0-26",NA,NA,NA,NA,NA
882,"pluie","0-26",NA,NA,NA,NA,NA
883,"pluie","0-26",NA,NA,NA,NA,NA
884,"pluie","0-26",NA,NA,NA,NA,NA
885,"pluie","0-26",NA,NA,NA,NA,NA
886,"pluie","0-26",NA,NA,NA,NA,NA
887,"pluie","0-26",NA,NA,NA,NA,NA
888,"pluie","0-26",NA,NA,NA,NA,NA
889,"pluie","0-26",NA,NA,NA,NA,NA
890,"pluie","0-26",NA,NA,NA,NA,NA
891,"pluie","0-26",NA,NA,NA,NA,NA
892,"pluie","0-26",NA,NA,NA,NA,NA
893,"pluie","0-26",NA,NA,NA,NA,NA
894,"pluie","0-26",NA,NA,NA,NA,NA
895,"pluie","0-26",NA,NA,NA,NA,NA
896,"pluie","0-26",NA,NA,NA,NA,NA
897,"pluie","0-26",NA,NA,NA,NA,NA
898,"pluie","0-26",NA,NA,NA,NA,NA
899,"pluie","0-26",NA,NA,NA,NA,NA
900,"pluie","0-26",NA,NA,NA,NA,NA
